lineage,generation,id,fitness,lineage_fitness,lineage_avg_fitness,rounds_lasted,table_position,trait_aggressiveness,trait_risk_tolerance,trait_bluff_tendency,trait_adaptability,trait_position_awareness,trait_chip_size_awareness,action_fold,action_check,action_call,action_raise,action_all_in,action_bluff,iteration
ce271f7d-946,generation_-1,319e9c77,0.0,0.0,0.0,0,,0.86,0.39,0.48,0.37,0.33,0.29,0,0,0,0,0,0,0
ce271f7d-946,generation_0,319e9c77,0.05145833333333334,0.047916666666666656,0.0,24,0.0,0.86,0.39,0.48,0.37,0.33,0.29,23,11,106,0,0,0,0
0dc834aa-b24,generation_-1,3c371027,0.0,0.0,0.0,0,,0.17,0.8,0.19,0.83,0.37,0.47,0,0,0,0,0,0,0
0dc834aa-b24,generation_0,3c371027,0.15777777777777777,0.08888888888888886,0.0,45,0.0,0.17,0.8,0.19,0.83,0.37,0.47,41,22,202,6,0,0,0
df7f45fe-572,generation_-1,9db2a0ab,0.0,0.0,0.0,0,,0.55,0.83,0.94,0.96,0.41,0.44,0,0,0,0,0,0,0
df7f45fe-572,generation_0,9db2a0ab,0.26659313725490197,0.13024509803921566,0.0,1020,0.0,0.55,0.83,0.94,0.96,0.41,0.44,0,0,3828,4077,0,0,0
b25b20ab-8f4,generation_-1,2884ca90,0.0,0.0,0.0,0,,0.0,0.92,0.1,0.33,0.91,0.15,0,0,0,0,0,0,0
b25b20ab-8f4,generation_0,2884ca90,0.002962962962962959,0.028148148148148137,0.0,27,0.0,0.0,0.92,0.1,0.33,0.91,0.15,24,14,113,0,0,0,0
c91623ed-624,generation_-1,09035be9,0.0,0.0,0.0,0,,0.54,0.63,0.91,0.74,0.73,0.45,0,0,0,0,0,0,0
c91623ed-624,generation_0,09035be9,-0.09333333333333334,0.013333333333333327,0.0,3,0.0,0.54,0.63,0.91,0.74,0.73,0.45,0,0,12,15,0,0,0
8462bd3b-1fd,generation_-1,e997a8c8,0.0,0.0,0.0,0,,0.5,0.76,0.99,0.87,0.42,0.08,0,0,0,0,0,0,0
8462bd3b-1fd,generation_0,e997a8c8,0.2697238372093023,0.1307267441860465,0.0,344,0.0,0.5,0.76,0.99,0.87,0.42,0.08,0,0,1346,1369,0,0,0
6210a9c2-0c0,generation_-1,090b7c73,0.0,0.0,0.0,0,,0.79,0.23,0.16,0.11,0.88,0.08,0,0,0,0,0,0,0
6210a9c2-0c0,generation_0,090b7c73,0.15379310344827585,0.08827586206896548,0.0,29,0.0,0.79,0.23,0.16,0.11,0.88,0.08,27,14,125,2,0,0,0
9bd524e4-67c,generation_-1,7a785593,0.0,0.0,0.0,0,,0.81,0.67,0.21,0.37,0.14,0.78,0,0,0,0,0,0,0
9bd524e4-67c,generation_0,7a785593,0.1559722222222222,0.08861111111111108,0.0,36,0.0,0.81,0.67,0.21,0.37,0.14,0.78,32,20,157,7,0,0,0
6d48955c-697,generation_-1,ae9cd36d,0.0,0.0,0.0,0,,0.57,0.32,0.11,0.36,0.91,0.02,0,0,0,0,0,0,0
6d48955c-697,generation_0,ae9cd36d,0.06857142857142856,0.06285714285714285,0.0,7,0.0,0.57,0.32,0.11,0.36,0.91,0.02,7,2,32,0,0,0,0
bfc69d89-ced,generation_-1,3d3e93f0,0.0,0.0,0.0,0,,0.8,0.38,0.48,0.02,0.41,0.97,0,0,0,0,0,0,0
bfc69d89-ced,generation_0,3d3e93f0,0.14694444444444443,0.08722222222222219,0.0,18,0.0,0.8,0.38,0.48,0.02,0.41,0.97,17,8,80,0,0,0,0
94aab68d-ac8,generation_-1,569c872a,0.0,0.0,0.0,0,,0.61,0.47,0.89,0.21,0.2,0.59,0,0,0,0,0,0,0
94aab68d-ac8,generation_0,569c872a,0.19888888888888892,0.10444444444444442,0.0,90,0.0,0.61,0.47,0.89,0.21,0.2,0.59,0,0,366,335,0,0,0
89575c35-0af,generation_-1,36f89eb6,0.0,0.0,0.0,0,,0.65,0.74,0.34,0.26,0.9,0.5,0,0,0,0,0,0,0
89575c35-0af,generation_0,36f89eb6,-0.012083333333333338,0.025833333333333326,0.0,12,0.0,0.65,0.74,0.34,0.26,0.9,0.5,12,4,53,0,0,0,0
54977b1e-64a,generation_-1,97e5fb8e,0.0,0.0,0.0,0,,0.66,0.52,0.74,0.54,0.15,0.73,0,0,0,0,0,0,0
54977b1e-64a,generation_0,97e5fb8e,0.20206434316353888,0.10493297587131364,0.0,746,0.0,0.66,0.52,0.74,0.54,0.15,0.73,1,0,2585,2971,0,0,0
642072fe-b59,generation_-1,4e10421a,0.0,0.0,0.0,0,,0.03,0.02,0.62,0.8,0.25,0.84,0,0,0,0,0,0,0
642072fe-b59,generation_0,4e10421a,0.16244094488188973,0.0896062992125984,0.0,127,1.0,0.03,0.02,0.62,0.8,0.25,0.84,1,1,561,468,0,0,0
e23d1b42-fcf,generation_-1,6850fd1e,0.0,0.0,0.0,0,,0.56,0.88,0.71,0.62,0.26,0.14,0,0,0,0,0,0,0
e23d1b42-fcf,generation_0,6850fd1e,-0.0175,0.024999999999999994,0.0,10,1.0,0.56,0.88,0.71,0.62,0.26,0.14,4,0,50,20,0,0,0
ca8faae4-2d6,generation_-1,1ff160d4,0.0,0.0,0.0,0,,0.56,0.13,0.3,0.3,0.75,0.72,0,0,0,0,0,0,0
ca8faae4-2d6,generation_0,1ff160d4,0.06857142857142856,0.06285714285714285,0.0,7,1.0,0.56,0.13,0.3,0.3,0.75,0.72,7,4,25,0,0,0,0
a8803e29-e2c,generation_-1,12b98eb1,0.0,0.0,0.0,0,,0.2,0.3,0.04,0.85,0.12,0.63,0,0,0,0,0,0,0
a8803e29-e2c,generation_0,12b98eb1,0.15793478260869565,0.08891304347826083,0.0,46,1.0,0.2,0.3,0.04,0.85,0.12,0.63,40,32,202,0,0,0,0
681d4d8f-8c2,generation_-1,771fc50a,0.0,0.0,0.0,0,,0.65,0.73,0.52,0.85,0.46,0.48,0,0,0,0,0,0,0
681d4d8f-8c2,generation_0,771fc50a,0.26734487734487733,0.13036075036075034,0.0,693,1.0,0.65,0.73,0.52,0.85,0.46,0.48,0,0,3551,2252,0,0,0
da14d20a-dc6,generation_-1,a33c8c23,0.0,0.0,0.0,0,,0.88,0.7,0.17,0.84,0.47,0.71,0,0,0,0,0,0,0
